,x,y,z_pos,w_or,x_or,y_or,z_or,x_lin_vel,y_lin_vel,z_lin_vel,x_ang_vel,y_ang_vel,z_ang_vel,x_lin_acc,y_lin_acc,z_lin_acc,x_ang_acc,y_ang_acc,z_ang_acc,UAS id,UAS Relative time,UAS relative time,"z_pos,w_or,x_or,y_or,z_or,x_lin_vel,y_lin_vel,z_lin_vel,x_ang_vel,y_ang_vel,z_ang_vel,x_lin_acc,y_lin_acc,z_lin_acc,x_ang_acc,y_ang_acc,z_ang_acc"
34.0,254.70159912109372,135.48834228515622,-208.45611572265625,-0.9938436150550842,0.020836353302001957,0.10817012190818788,-0.011832183226943016,10.416359901428224,0.6208913326263428,-1.4926619529724119,0.001912699081003666,0.1843414008617401,0.019697695970535282,1.1914595365524292,-0.34221208095550537,1.556562423706055,0.03792833909392357,-0.23668807744979856,-0.18391871452331546,75,34.0,,
35.0,265.47787475585943,135.93598937988278,-209.4032440185547,-0.9982393980026244,0.015579878352582456,0.0572236105799675,-0.0009227386326529086,11.075642585754396,0.2880594432353973,-0.5707455277442932,0.013369484804570677,0.046965014189481735,-0.011015063151717186,0.301965594291687,-0.29110395908355713,0.516871452331543,0.012796873226761818,-0.06458275020122528,0.03479154035449028,75,35.0,,
36.0,276.4599609375,136.10264587402344,-209.62417602539062,-0.998927891254425,0.008377669379115105,0.045449700206518166,0.002713206224143505,11.226765632629396,0.06794490665197372,-0.09417925775051117,0.014637453481554985,0.01406821608543396,-0.005564279854297638,0.0901857614517212,-0.16206501424312592,0.04922676086425781,-0.02256737090647221,-0.020447596907615658,0.013153485953807829,75,36.0,,
37.0,287.63616943359375,136.111572265625,-209.7010803222656,-0.9991114735603333,0.002561749890446663,0.04196242243051529,0.00298976618796587,11.270570755004885,-0.031032888218760487,-0.0666760504245758,0.008585209026932716,0.0027868153993040323,0.0011350802378728984,0.017169415950775146,-0.048029981553554535,0.01353740692138672,-0.008911014534533024,-0.00466466974467039,0.001883269986137748,75,37.0,,
38.0,298.8001403808594,136.06915283203122,-209.76287841796875,-0.9991450309753418,-0.00019789216457866127,0.04129839316010475,0.00188750762026757,11.27899932861328,-0.04772648960351944,-0.05907082185149193,0.0031558680348098282,0.0005270511610433459,0.002359395148232579,0.003520488739013672,0.0053045591339468965,0.0038919448852539054,-0.004479584749788046,-0.0010382008040323851,-0.0003787134774029255,75,38.0,,
39.0,309.5286865234375,136.02934265136722,-209.8169250488281,-0.9991512298583984,-0.000941043545026332,0.041173800826072686,0.0008255604770965874,11.280832290649414,-0.03418522700667381,-0.05683739110827446,0.0004689954221248626,0.00011210724187549204,0.001886672456748784,0.0009698271751403806,0.019095158204436302,0.001300811767578125,0.008003327995538713,-0.0002771720173768699,-0.0008951363270170989,75,39.0,,
40.0,320.6633605957031,136.00485229492188,-209.8721466064453,-0.9991528391838074,-0.0008072206401266158,0.04114561155438423,0.00014716426085215062,11.281412124633787,-0.016081850975751873,-0.05603842809796333,-0.0006473091198131442,2.0564018996083174e-05,0.0009291079477407037,0.00037896633148193365,0.015958158299326897,0.0004520416259765625,0.002722510835155845,-0.00017847871640697122,-0.0007983381510712206,75,40.0,,
41.0,331.6288146972656,135.99562072753906,-209.9265289306641,-0.9991534352302552,-0.0004382114275358617,0.041136484593153,-0.00011573936353670432,11.281721115112305,-0.004164241719990969,-0.05575171113014221,-0.0007238347316160798,2.199550363002345e-05,0.0002566591720096767,0.00017327070236206057,0.00851587485522032,0.000186920166015625,0.0006030303775332867,-0.00010395571007393299,-0.0005400516674853861,75,41.0,,
42.0,342.62811279296875,135.99456787109378,-209.9810791015625,-0.9991535544395448,-0.00014696529251523316,0.04113548994064331,-0.00014329870464280248,11.281777381896973,0.0011334462324157355,-0.05565740540623665,-0.00039963930612429976,3.3861147130664904e-06,-5.063908974989317e-05,0.00015872716903686523,0.002776073990389705,5.435943603515625e-05,0.0005852994509041308,0.00029653433011844754,8.766091195866466e-05,75,42.0,,
43.0,353.7627868652344,135.9949951171875,-210.0363006591797,-0.9991536140441896,-3.755879151867703e-05,0.0411345474421978,-0.00013753946404904127,11.281783103942873,0.0026020531076937914,-0.05562421679496765,-0.00022251604241318998,6.379150818247582e-06,-9.942432370735334e-06,0.00014579296112060547,0.000631580245681107,2.384185791015625e-05,-0.0005498265963979065,-0.00010377837315900251,-0.0003767325833905488,75,43.0,,
44.0,364.8636169433594,135.99758911132812,-210.0913543701172,-0.9991538524627686,4.450971027836204e-05,0.04112934321165085,-4.286221155780368e-05,11.281783103942873,0.0020546677988022566,-0.055599238723516464,9.310172754339874e-05,1.4575257409887854e-05,7.858004209992941e-06,4.613399505615234e-05,-0.0009095228742808104,2.956390380859375e-05,8.868162694852799e-05,5.930363477091305e-05,0.0007221578853204846,75,44.0,,
45.0,375.5583190917969,135.99758911132812,-210.14439392089844,-0.999154269695282,1.1236662430746946e-05,0.041119549423456185,-6.098733501858077e-05,11.281783103942873,0.0015353087801486256,-0.0555681474506855,4.134765185881406e-05,2.4858181859599426e-05,-2.7797012080554854e-05,-0.0001455545425415039,-0.0002706864033825696,3.814697265625e-05,-6.651064177276568e-05,-7.783632463542746e-05,1.5914512914605442e-05,75,45.0,,
46.0,386.8960571289063,135.99758911132812,-210.20062255859372,-0.9991543889045716,8.949639891397967e-07,0.041116602718830116,-5.9887483075726784e-05,11.281523704528807,0.0013925047824159265,-0.05555780977010727,8.330829587066546e-06,3.908781309291953e-06,1.1711802017089212e-06,-0.00016087293624877932,-6.608650437556207e-05,7.62939453125e-06,0.00017292934353463352,-0.0002779829956125468,-2.4002365535125133e-05,75,46.0,,
47.0,397.8276672363281,135.99758911132812,-210.2548370361328,-0.9991545081138612,-1.459697614336619e-06,0.04111340269446373,-5.940706614637747e-05,11.281227111816404,0.0013567898422479632,-0.0555494911968708,3.3423773402319057e-06,6.766498245269759e-06,3.1333772199104715e-07,-0.00017839670181274414,-1.9424012862145897e-05,1.621246337890625e-05,-0.0001551930035930127,-0.00013713828229811045,5.217881948738068e-07,75,47.0,,
48.0,408.96234130859375,135.99758911132812,-210.31005859375,-0.999154806137085,-2.097601736750221e-06,0.04110647737979889,-5.932488784310408e-05,11.280913352966307,0.001344557269476354,-0.055528800934553146,3.958685397265072e-07,1.6346000847988762e-05,-3.3708963087519805e-07,-0.00026792287826538086,-6.7647051764652125e-06,2.6702880859375e-05,7.094538159435615e-05,0.00010378032311564311,-4.3305373935258185e-13,75,48.0,,
49.0,420.0293273925781,135.99758911132812,-210.3649444580078,-0.9991552829742432,-2.245505584141938e-06,0.04109486937522888,-5.917671660427004e-05,11.280601501464846,0.001338901463896036,-0.05549513176083565,1.1208620662728208e-06,2.8160513465991247e-05,-2.713435662826669e-07,-0.0004507899284362793,-3.7796999095007773e-06,3.62396240234375e-05,-1.3302250408742113e-05,9.26610009628348e-05,-1.0435838930789032e-06,75,49.0,,
50.0,430.9947814941406,135.99758911132812,-210.41932678222656,-0.9991554617881776,-2.261044528495404e-06,0.04108941927552223,-5.9031895943917334e-05,11.28006362915039,0.0013361606979742644,-0.05547942221164704,-1.4465264257523813e-06,1.2734352594634402e-06,-3.3161251167257433e-07,-0.0004769563674926758,-3.2585376175120477e-06,1.049041748046875e-05,0.00047444718074984854,0.0002853958867490292,-1.043580709847447e-06,75,50.0,,
51.0,441.0802917480469,135.99758911132812,-210.46934509277344,-0.9991556406021118,-2.288759787916206e-06,0.041085135191679,-5.887932275072672e-05,11.279518127441404,0.001333673601038754,-0.05546681210398674,1.0322181509536675e-07,9.140526344708633e-06,-3.5822452559841617e-07,-0.00048047304153442383,-2.65412381850183e-06,9.5367431640625e-06,2.8785420227994685e-12,0.0002965152089018375,-1.0435810509079602e-06,75,51.0,,
52.0,451.87445068359375,135.99758911132812,-210.49978637695312,-0.9991402626037598,-2.302317625435535e-06,0.041458986699581146,-5.875923307030462e-05,11.266467094421387,0.0013298556441441178,0.11428139358758925,1.1473408676465624e-06,-0.014393733814358713,1.5697196431574412e-08,-0.220461905002594,-2.7876871172338728e-05,2.7299718856811523,-9.754964412422852e-05,0.6194943785667419,-9.113015266848379e-07,75,52.0,,
53.0,462.70098876953125,135.99758911132812,-210.50091552734372,-0.9991596937179564,-2.2914318833500147e-06,0.04098755866289139,-5.877634976059198e-05,11.282368659973145,0.0013290439965203404,-0.05615545809268952,-5.155027906766918e-07,0.0011813981691375375,3.865887521214973e-08,-0.0013353228569030762,-2.497537934686989e-06,-0.01764392852783203,-0.00013302262232173234,-0.0094884866848588,-2.6089176117238817e-06,75,53.0,,
54.0,472.95263671875,135.99758911132812,-210.4967803955078,-0.9991577267646791,-2.373113602516241e-06,0.04103585332632065,-5.877695730305277e-05,11.282479286193848,0.001327740610577166,-0.0503847599029541,-9.650295851315603e-08,0.0023502339608967304,-3.921590607802727e-09,0.010252952575683594,3.992754500359297e-07,-0.14734840393066406,7.537946657976137e-05,-0.029025131836533543,-7.826393471077608e-07,75,54.0,,
55.0,483.5766296386719,135.99758911132812,-210.49411010742188,-0.9991554021835328,-2.4333262444997668e-06,0.041092578321695335,-5.878242882317864e-05,11.281779289245605,0.0013276815880089998,-0.039166789501905434,1.493168952038104e-06,0.002711444860324264,-3.96743526920318e-09,0.030747294425964355,3.892913809977472e-06,-0.38240814208984375,-8.868151780916378e-06,-0.025952493771910667,2.6085695026267786e-06,75,55.0,,
56.0,494.3699035644531,135.99758911132812,-210.4925537109375,-0.9991531968116759,-2.4304260932694888e-06,0.041144736111164086,-5.877788498764858e-05,11.280562400817873,0.0013277927646413445,-0.023419929668307304,9.343780789095035e-07,0.005008782260119915,-1.2573313945551943e-08,0.058619618415832526,7.080860086716713e-06,-0.7063932418823242,7.981363160070032e-05,-0.047116268426179886,4.173941306362394e-06,75,56.0,,
57.0,504.9940490722656,135.99758911132812,-210.4928131103516,-0.9991496801376344,-2.4351422780455327e-06,0.04123190045356751,-5.8776262449100614e-05,11.27616024017334,0.001327501842752099,0.02874177321791649,8.967774789425675e-08,0.0039827278815209866,-2.0786165677577628e-08,0.14794307947158813,1.762625470291823e-05,-1.7642183303833008,1.7736430891091007e-05,-0.3420006334781647,-2.6203358927112674e-11,75,57.0,,
58.0,515.14599609375,135.99758911132812,-210.50079345703125,-0.9991535544395448,-2.4257899440272013e-06,0.041137069463729865,-5.87710201216396e-05,11.273784637451172,0.0013273489894345405,0.05402082949876785,-8.319939581724611e-08,-0.022484099492430687,4.610251735925885e-08,-0.31572219729423523,-3.706694405991584e-05,3.82374906539917,3.990777622675523e-05,-0.02690134197473526,-1.304772922594566e-06,75,58.0,,
59.0,525.9761962890625,135.99758911132812,-210.4984130859375,-0.9991600513458252,-2.420117198198568e-06,0.0409778319299221,-5.8780129620572545e-05,11.282980918884276,0.0013285691384226086,-0.05543351918458938,-3.094116891588783e-07,0.001575723523274064,7.036904037249769e-08,0.0006958246231079103,2.781962393783033e-07,-0.04575824737548828,3.990666664321907e-05,-0.012205307371914387,-7.826313321857016e-07,75,59.0,,
60.0,536.8060913085939,135.99758911132812,-210.49652099609372,-0.9991592764854432,-5.941112704022089e-06,0.040998674929142,-5.9593461628537625e-05,11.282755851745605,0.0013330865185707808,-0.05200640112161637,6.742972618667409e-05,0.002446362981572747,2.1090078007546254e-05,0.006962895393371582,6.82122990838252e-05,-0.11668968200683595,0.00019061780767515304,-0.023561837151646614,0.00020191751536913216,75,60.0,,
61.0,547.9705200195311,135.99758911132812,-210.50146484375,-0.9991844296455384,-8.381922089029104e-05,0.04037943109869957,-0.00013230362674221396,11.27163791656494,0.0019330522045493128,0.028259441256523125,0.00048530605272389954,-0.04822245612740517,0.00029955158242955804,-0.4143201112747192,0.0006458481075242162,4.931989192962647,0.003167295129969716,-2.2206039428710938,0.0006059660227037966,75,61.0,,
0.0,450.0511779785156,149.9970245361328,-80.01925659179688,0.9999970197677612,0.0009654050227254627,-0.002236415166407824,-6.073725671740249e-05,5.682249069213867,-0.3294685781002045,-2.1275680065155034,0.3030214309692383,-1.0345577001571655,-0.013175520114600658,-0.1941275000572205,0.008894994854927063,2.5552897453308105,21.44774055480957,-131.06001281738278,0.059921886771917336,74,0.0,,
1.0,453.1769714355469,148.21661376953125,-82.1287612915039,0.6683074235916138,-0.3399341702461243,-0.004789737518876791,-0.6616548299789429,-0.3692919909954071,-3.8442556858062735,-2.688849925994873,-0.25330284237861633,-0.8125530481338501,-2.3842344284057617,-5.9276371002197275,-6.093552112579347,-0.4823427200317383,-3.2881948947906494,10.991161346435547,-0.4568787217140198,74,1.0,,
2.0,451.8241271972656,144.42236328125,-83.43318176269531,0.3857685923576355,0.0966193899512291,-0.2279160171747208,-0.8887640833854675,-2.249889612197876,-6.427996635437013,-0.4757717847824097,0.4652838110923767,2.5055489540100098,0.6751744747161865,3.792711496353149,-3.3745431900024414,0.42263317108154297,-3.052020072937012,0.00951098557561636,4.762711524963379,74,2.0,,
3.0,452.82855224609375,139.12202453613278,-84.19679260253906,0.9155914783477784,0.13606904447078705,-0.3244370222091675,-0.19472575187683105,4.8777055740356445,-4.559500217437744,-1.597381353378296,0.6274980306625366,-0.06292006373405458,2.42288589477539,8.897457122802734,1.814797520637512,-0.7003335952758789,4.047804832458496,10.035886764526367,0.3023629486560821,74,3.0,,
4.0,460.3236389160156,135.85813903808594,-84.7783432006836,0.972845733165741,0.1333971619606018,-0.18889133632183075,0.009819941595196724,9.545764923095703,-1.8786584138870241,0.3281620740890503,-0.1654690057039261,0.4200750589370728,-0.6166595816612244,2.138665676116944,1.9498739242553709,3.2084169387817383,-0.08711846172809601,-0.20389343798160556,3.2533750534057617,74,4.0,,
5.0,470.3674621582031,134.88107299804688,-83.63005828857422,0.9951732158660888,0.055712006986141205,-0.07119536399841309,0.03817976638674736,10.805109024047852,-0.27461561560630804,1.4867722988128662,-0.11772125214338305,0.10782478004693984,-0.0501474030315876,0.6110265851020813,1.1106051206588743,-0.04109764099121094,0.07933256030082703,-0.1974375694990158,-0.3652332723140717,74,5.0,,
6.0,480.72637939453125,134.97752380371094,-82.3611068725586,0.9984540343284608,0.014619668014347553,-0.04782271385192871,0.024266958236694336,11.120643615722656,0.34915590286254883,1.15108060836792,-0.058719169348478324,0.02018197625875473,0.008247739635407925,0.1680278778076172,0.28681498765945435,-0.4615392684936523,-0.0011501384433358908,-0.03166202083230018,-0.07263408601284027,74,6.0,,
7.0,491.6603393554688,135.38151550292972,-81.44757080078125,0.9989467859268188,-0.003208504756912589,-0.04309381917119026,0.015425430610775948,11.221549987792967,0.4185732305049896,0.7338684797286987,-0.02065539732575417,0.004729208536446095,-0.01851559430360794,0.06163358688354492,-0.07646070420742035,-0.3862133026123047,0.016026467084884644,-0.004976969212293625,0.014158966019749641,74,7.0,,
8.0,502.8255920410156,135.73759460449222,-80.87680053710938,0.9990689158439636,-0.007751687429845333,-0.0418524369597435,0.007049268577247858,11.259531021118164,0.2850150465965271,0.4375305473804474,-0.0016495271120220425,0.001441352884285152,-0.01506479363888502,0.02272897958755493,-0.16141486167907715,-0.2427692413330078,-0.01969820447266102,-0.00047000159975141287,0.007120829541236162,74,8.0,,
9.0,513.5409545898439,135.93817138671878,-80.5517349243164,0.999116599559784,-0.006465071346610785,-0.04148635268211365,0.0017718560993671415,11.272191047668455,0.1419505476951599,0.2602910101413727,0.004664973355829716,0.00041747494833543897,-0.007838682271540165,0.0061051249504089355,-0.13013850152492526,-0.1362133026123047,0.007124206516891719,-0.002161828801035881,0.006128248292952776,74,9.0,,
10.0,524.6083374023439,136.02299499511722,-80.49263000488281,0.9992833137512208,-0.0053760078735649594,-0.03745220601558685,-0.0011413692263886333,11.277036666870115,0.03907880559563637,-0.05473704263567925,-0.030710212886333462,0.08405184000730515,-0.013744961470365524,-0.08961737155914308,-0.10213321447372437,0.12408065795898438,-0.4280118048191071,1.6023596525192259,-0.09899133443832396,74,10.0,,
11.0,532.9754638671875,135.55253601074222,-81.11309051513672,0.6951312422752379,-0.14473122358322146,0.3334888815879822,-0.6201859712600708,4.328740119934082,-0.9207773208618164,-1.5900990962982178,0.807062566280365,0.23898009955883026,-2.337329864501953,-9.584129333496094,3.0967900753021236,-0.9262475967407228,-2.13817834854126,-29.36671638488769,-0.5873488187789917,74,11.0,,
12.0,532.7889404296875,134.98220825195312,-83.39838409423828,-0.20204712450504306,-0.2989681363105774,-0.032649725675582886,-0.9320563673973083,-3.6652100086212163,-0.34492850303649897,-1.853707790374756,0.3893964290618897,0.046663276851177216,-0.6655923128128052,-3.887540340423584,0.4225992262363434,4.187858581542969,-1.8449568748474119,-1.4487383365631104,7.270859718322754,74,12.0,,
13.0,527.5741577148439,134.86970520019528,-82.86741638183594,-0.09016594290733336,-0.2781582176685333,0.09491801261901857,-0.9515716433525084,-6.610429763793945,0.3018470108509064,3.141047239303589,-0.2565324902534485,0.22344940900802607,-0.6082855463027954,-2.188607931137085,1.0723637342453003,5.642268180847168,-1.6235389709472656,1.99617862701416,-0.2129246294498444,74,13.0,,
14.0,521.025146484375,136.18141174316406,-78.8102035522461,-0.6735059022903442,0.2663574516773224,0.1625160425901413,-0.670098602771759,-3.7161107063293457,1.8200114965438845,2.602203130722046,0.312612920999527,-0.3743856847286224,-2.1326022148132324,10.164125442504883,-2.5106513500213623,-4.350102424621582,-0.5173025131225586,-1.211944580078125,-1.324872970581055,74,14.0,,
15.0,521.842529296875,137.35696411132812,-77.6506118774414,-0.933491349220276,0.016046203672885898,0.2672727108001709,0.23854100704193115,4.395477771759033,0.5290678143501282,1.0246930122375488,-0.20199410617351526,0.35830458998680115,-0.4583060741424561,4.53742265701294,-1.4815263748168943,1.7316131591796875,0.05738940462470055,0.2435814589262009,6.334479808807372,74,15.0,,
16.0,528.5280151367189,137.068359375,-77.4631576538086,-0.984581172466278,-0.0032592886127531533,0.1748388558626175,-0.004559400025755167,8.91970157623291,-0.7434285879135132,-1.1193008422851562,0.07719546556472777,0.2396430522203445,0.04776489362120629,3.965542078018189,0.09995247423648834,-2.1758136749267583,-0.4585276246070862,0.3569956123828888,-1.4266711473464966,74,16.0,,
17.0,538.8152465820311,136.43057250976562,-78.94188690185547,-0.99676513671875,-0.0156545490026474,0.07781807333230972,0.012588521465659142,10.80626106262207,-0.499443918466568,-1.0009440183639526,-0.001966671086847782,0.10510782897472383,0.06832003593444824,0.6712472438812256,0.2791695296764374,0.9610681533813475,0.029260948300361637,-0.1534869819879532,-0.0756256952881813,74,17.0,,
18.0,549.7608032226561,136.06733703613278,-79.55657958984375,-0.9986013770103456,-0.012511896900832651,0.05130336061120033,0.002591053955256939,11.137968063354492,-0.243737667798996,-0.14832739531993866,-0.009090987965464592,0.02064596675336361,0.011712889187037943,0.18710750341415405,0.2404192239046097,0.2840089797973633,-0.01753787882626057,0.0489405058324337,0.03054562769830227,74,18.0,,
19.0,560.6857299804689,135.92817687988278,-79.65987396240234,-0.9990156888961792,-0.006693560164421797,0.043806958943605416,-0.0019649502355605364,11.245694160461426,-0.06078850105404854,-0.08212200552225113,-0.011181218549609184,0.007427788805216552,0.0024990495294332504,0.04607868194580078,0.1296977549791336,0.03100109100341797,-0.018977491185069084,-0.012049996294081213,-0.00682830298319459,74,19.0,,
20.0,571.5302124023438,135.91470336914062,-79.72905731201172,-0.9991109371185304,-0.002270332770422101,0.042034145444631583,-0.0023168830666691065,11.267659187316895,0.018784567713737488,-0.06484062969684601,-0.006873966660350561,0.0014894737396389244,-0.0004952560993842782,0.00917166471481323,0.042784348130226135,0.009200096130371094,9.822846186580135e-05,-0.0026061704847961664,-0.0037898591253906493,74,20.0,,
21.0,582.4519653320312,135.94468688964844,-79.78897094726562,-0.9991297125816344,-3.88666467188159e-06,0.04168274998664856,-0.0015184989897534251,11.272178649902346,0.03583066165447235,-0.059661548584699624,-0.002862568013370037,0.00029556095250882214,-0.001789081608876586,0.002041399478912353,-0.001078899367712438,0.0027866363525390625,0.007112765219062567,-0.00032133478089235723,6.895494152558967e-05,74,21.0,,
22.0,593.1032104492188,135.97550964355472,-79.84424591064453,-0.9991332888603209,0.0006897940766066313,0.0416133850812912,-0.0006866355543024838,11.273277282714846,0.02699820697307587,-0.05806103348731995,-0.0004988918080925941,6.0505870351335034e-05,-0.0014681043103337288,0.0006436705589294434,-0.01406433153897524,0.00095367431640625,0.006252143997699022,-6.601399218197912e-05,0.0007790360250510275,74,22.0,,
23.0,604.2278442382812,135.99528503417972,-79.9019775390625,-0.9991342425346376,0.0006280967500060798,0.0415973998606205,-0.0001438378676539287,11.273685455322266,0.013231114484369757,-0.0574801079928875,0.00041286685154773295,1.872830034699291e-05,-0.0007536048651672901,0.00030857324600219727,-0.012439170852303505,0.0003414154052734375,0.0004655920492950827,7.75429216446355e-05,0.0006381490384228528,74,23.0,,
24.0,615.0143432617188,136.0029296875,-79.95795440673828,-0.9991347193717957,0.00035841905628331006,0.0415898971259594,7.524725515395403e-05,11.273886680603027,0.0038655193056911226,-0.05726909264922143,0.0005359496572054923,-3.585124886740232e-06,-0.00022574210015591237,0.00014841556549072266,-0.0069786072708666325,0.00010967254638671876,-0.0016450465191155672,-0.0002336202305741608,0.00033603323390707374,74,24.0,,
25.0,625.9699096679688,136.00396728515622,-80.01385498046875,-0.9991347789764404,0.00012524781050160527,0.041590046137571335,0.0001066989716491662,11.27391529083252,-0.0005826321430504322,-0.057199854403734214,0.00034192527527920896,2.818830580508802e-06,5.394603795139119e-05,0.00015676021575927734,-0.002377301920205355,4.57763671875e-05,-0.0005409586010500789,1.7412059349908304e-08,-6.913732795510441e-05,74,25.0,,
26.0,636.9931030273438,136.00396728515622,-80.06857299804688,-0.99913489818573,3.3413645724067464e-05,0.04158678278326988,0.00010078516061184928,11.27391529083252,-0.0018343864940106867,-0.05716728791594505,8.702195918885991e-05,1.0093094715557527e-05,-2.210234015365131e-06,9.65595245361328e-05,-0.0005751630524173379,2.86102294921875e-05,-0.00020396793843247,-4.447746687219478e-05,4.487389742280357e-05,74,26.0,,
27.0,647.9148559570312,136.00396728515622,-80.12278747558594,-0.9991352558135986,1.102963142329827e-05,0.04157872498035431,9.883241000352427e-05,11.27391529083252,-0.0021309733856469393,-0.057137548923492425,2.1852807549294084e-05,1.901109135360457e-05,-1.449118940399785e-06,-6.03795051574707e-05,-0.00013617707008961588,3.814697265625e-05,-5.3209005272947245e-05,5.930300903855823e-05,1.5392779459943995e-05,74,27.0,,
28.0,658.9718627929688,136.00396728515622,-80.17767333984375,-0.9991354942321776,5.509358288691146e-06,0.04157233238220215,9.84097641776316e-05,11.273759841918945,-0.002199379727244377,-0.05711532011628151,6.495023626484907e-06,-1.9794489958258052e-07,1.027726057145628e-06,-0.00015884637832641602,-2.7887450414709747e-05,9.5367431640625e-06,-0.0001817975280573592,-5.559659621212632e-05,8.348647497768981e-06,74,28.0,,
29.0,670.0288696289062,136.00396728515622,-80.23255920410156,-0.9991356134414672,4.1594612412154675e-06,0.04156999662518501,9.805672016227618e-05,11.273477554321287,-0.0022111504804342985,-0.05710634589195252,-3.142665946143097e-06,7.635787369508764e-06,1.548614136481774e-06,-0.00015997886657714844,-1.4328979887068272e-06,5.7220458984375e-06,4.434084621607326e-05,3.7064397474750876e-05,5.478802449943032e-06,74,29.0,,
30.0,681.1196899414062,136.06787109375,-80.35826110839844,-0.9881799817085266,-0.13002903759479525,0.032124251127243035,-0.07457174360752106,11.273127555847168,0.5533160567283629,-0.6745827198028564,0.8472941517829895,0.11204725503921507,0.745249330997467,-0.16799497604370114,3.529778957366944,-3.7456369400024414,1.3431938886642456,0.2403847575187683,1.887707233428955,74,30.0,,
31.0,691.4515380859375,139.67515563964844,-82.54712677001953,-0.6848220229148865,-0.3427430391311645,0.06047357618808746,-0.6402258276939392,8.644207954406737,7.076948165893555,-3.0515544414520264,0.5855444073677063,-0.13010574877262115,1.20161235332489,-4.781412601470947,6.2009620666503915,1.0339908599853516,0.2366267889738083,0.8030893206596375,-3.109276294708252,74,31.0,,
32.0,696.9686279296875,148.75424194335938,-84.76087188720703,-0.6305091381072998,-0.2851904332637787,-0.10248730331659316,-0.7145775556564331,3.251987934112549,10.880454063415527,-0.9142832756042479,-0.21052242815494535,0.41545021533966064,-0.2235526442527771,-3.6520884037017822,0.7431625127792358,4.3803677558898935,-0.9311723113059998,-0.6288949251174927,0.7047537565231323,74,32.0,,
33.0,698.6129760742188,159.4326934814453,-84.1467514038086,-0.6595831513404846,-0.11581004410982132,-0.044854722917079926,-0.7413002848625183,0.3684405982494354,11.067215919494627,1.4813133478164673,-0.2729897201061249,0.05091975629329682,0.03149241209030152,-2.1287944316864014,0.03491699695587158,0.5345840454101562,0.3124065101146698,-0.09993613511323927,-0.10496453195810318,74,33.0,,
34.0,698.2598266601562,170.2787628173828,-82.71157836914062,-0.6689409017562866,-0.048786401748657234,0.013413890264928341,-0.7415915727615356,-0.8195717930793762,11.1182861328125,1.3043560981750488,-0.10849172621965407,0.008667306043207645,-0.024607621133327484,-0.481516420841217,0.06975829601287843,-0.4893960952758789,0.09186851233243942,-0.01433986984193325,-0.019169457256793976,74,34.0,,
35.0,697.3740234375,181.08670043945312,-81.67668151855469,-0.6821328401565552,-0.025005239993333817,0.0358177125453949,-0.7299223542213441,-0.9062367081642152,11.188278198242188,0.8440508246421814,-0.03786849230527878,0.0029793120920658107,-0.038217462599277496,0.18099117279052732,0.06842011213302612,-0.4305496215820313,-0.019319998100399968,-0.001083342358469963,-0.0011322976788505912,74,35.0,,
36.0,696.6109619140625,192.0908660888672,-81.0247573852539,-0.6949436664581299,-0.0185240525752306,0.04131719097495079,-0.7176371812820435,-0.6247855424880981,11.241063117980957,0.5098592638969421,-0.0038103517144918437,0.0019399949815124273,-0.03071242943406105,0.3380903899669647,0.040191471576690674,-0.2821836471557617,-0.05200974643230438,0.000812022015452385,0.01044508721679449,74,36.0,,
37.0,696.1565551757812,203.0991973876953,-80.6355209350586,-0.7033097147941589,-0.019875591620802883,0.03916159644722938,-0.7095257639884949,-0.3148939311504364,11.266340255737305,0.3031655251979828,0.0095811327919364,0.0010597537038847804,-0.01717701368033886,0.2757920324802399,0.014199137687683104,-0.15610027313232422,0.011678620241582394,-0.0024007041938602924,0.014462570659816262,74,37.0,,
38.0,695.9631958007812,214.1963653564453,-80.49137878417969,-0.7071263194084167,-0.023405062034726143,0.03433392569422722,-0.7058653235435486,-0.09883075207471848,11.286327362060547,-0.036683768033981316,0.01235425751656294,0.004703776445239782,-0.005875359755009414,0.1633184850215912,0.046660006046295166,-0.7768459320068359,-0.08770228177309036,-0.04913866519927978,0.008663253858685493,74,38.0,,
39.0,695.9221801757812,225.22608947753903,-80.49937438964844,-0.7079638838768005,-0.026980260387063026,0.03134656697511673,-0.7050366997718811,0.0007613847265020013,11.278454780578613,-0.0600341446697712,0.007688571698963642,0.0013436384033411741,-0.00042009053868241614,0.059578806161880486,-0.00021076202392578125,-0.0868215560913086,-0.001134586171247065,-0.014146856032311916,0.004020469263195992,74,39.0,,
40.0,695.9385986328125,236.385498046875,-80.49886322021484,-0.7076180577278137,-0.029149958863854405,0.029894644394516945,-0.7053604722023009,0.030122235417366024,11.260589599609375,0.1263430267572403,0.0013383574550971387,-0.01332330796867609,0.0010115838376805186,0.005685359239578247,-0.2337433099746704,2.8252816200256348,-0.015528080984950066,0.5522868633270264,-0.005241821985691786,74,40.0,,
41.0,695.9810180664062,247.2852783203125,-80.46349334716797,-0.7199083566665649,0.12587255239486694,-0.08556956797838211,-0.6771750450134277,0.09621647000312804,10.93185329437256,0.1686749905347824,-0.341753363609314,1.97808051109314,-0.6877822875976562,0.511999249458313,-4.144425392150879,-1.3913860321044922,-3.5105271339416504,-16.577960968017578,-4.486994743347168,74,41.0,,
