UAS id,UAS Relative time,x,y,z_pos,w_or,x_or,y_or,z_or,x_lin_vel,y_lin_vel,z_lin_vel,x_ang_vel,y_ang_vel,z_ang_vel,x_lin_acc,y_lin_acc,z_lin_acc,x_ang_acc,y_ang_acc,z_ang_acc
69,3.1000000000000014,466.0192260742188,556.0750732421875,-90.50236511230469,0.0019943055231124163,-0.04126106575131416,-0.002674649702385068,-0.9991428256034852,-11.272333145141602,-0.005020410753786564,0.011789132840931416,-0.005431908182799815,-0.0197644867002964,8.769990381551905e-05,0.3688331842422485,-0.02665267139673233,4.379392147064209,0.06323166191577911,-0.82601398229599,-0.003263346618041396
69,3.200000000000001,455.1632385253906,556.0576782226561,-90.49786376953124,0.0014981619315221904,-0.04175611585378647,-0.0003961105830967426,-0.999126672744751,-11.259906768798828,-0.0295044407248497,0.1404702067375183,-0.00267131463624537,-0.009008843451738358,-0.0011053158668801188,0.17527467012405396,-0.004639032762497664,2.137450695037842,0.0069119962863624105,0.2335048168897629,0.0007914543966762723
69,3.3000000000000016,445.1538696289063,556.035888671875,-90.49844360351562,0.0009256484336219727,-0.0413782000541687,0.000360762671334669,-0.9991430640220642,-11.276134490966795,-0.027697257697582245,-0.057683408260345466,-0.0006382616702467202,0.001609852071851492,-0.0011617548298090696,-1.7821788787841793e-05,0.007838643155992031,-0.04236602783203125,0.0018640770576894285,-0.013446263037621977,0.0014851122396066785
69,3.4000000000000017,433.7593994140625,556.0120849609375,-90.50347137451172,0.0119931073859334,-0.03969014063477516,-0.04139745235443115,-0.9982821345329284,-11.269454956054688,-0.07589917629957199,-0.006084287539124489,0.6468878388404846,0.018711991608142853,0.2499573826789856,0.32694920897483826,-0.4892028868198395,3.597243309020996,0.9294381141662598,-0.1060885488986969,1.9348820447921755
69,3.5000000000000018,427.3091430664063,555.5001831054689,-90.84780883789062,0.24023547768592834,-0.0224994532763958,-0.2536309361457825,-0.9367241263389589,-10.952244758605957,-2.360208511352539,-1.5574655532836914,0.5245663523674011,0.19289954006671906,1.1529072523117063,1.8561837673187256,-7.0668768882751465,-3.351609230041504,-2.30569839477539,0.0507386177778244,0.8438934683799744
69,3.600000000000002,418.0414733886719,549.5133666992189,-93.38726043701172,0.7175041437149048,-0.020104603841900826,-0.3733328878879547,-0.5877127051353455,-6.603230953216553,-9.083255767822266,-2.451622009277344,0.3524067997932434,0.3003810942173004,0.07467576116323471,6.890647888183594,-5.447187900543213,0.9776926040649414,-1.280066967010498,1.2540475130081177,-2.7959017753601074
69,3.700000000000002,414.8714294433594,542.0313110351561,-94.65734100341795,0.7121970057487488,0.10718931257724762,-0.2538792192935944,-0.6456247568130493,-2.866621255874634,-10.942288398742676,-0.3915259540081024,-0.3203435242176056,0.3253899812698364,-0.16019506752490995,3.403614282608032,-0.461056649684906,4.091182231903076,-0.466354489326477,-0.650259792804718,0.7657751441001892
69,3.8000000000000016,413.5401611328125,532.2991333007811,-93.94078063964844,0.7404958605766296,0.04097171500325203,-0.11173065751791,-0.6614405512809753,-0.3530634641647339,-11.075568199157717,1.444172501564026,-0.26098725199699396,0.047745335847139365,0.031498156487941735,2.0512168407440186,-0.052911579608917236,0.39109325408935547,0.11255013197660446,-0.09248527884483336,-0.15646059811115265
69,3.9000000000000017,413.77545166015625,522.9429321289061,-92.7341079711914,0.7408218979835509,-0.009151803329586984,-0.05326510965824127,-0.6695237755775452,0.7083755135536194,-11.12288761138916,1.3040436506271362,-0.11923496425151825,0.010280270129442215,-0.02007870376110077,0.6104359030723572,-0.0684477686882019,-0.4846220016479492,0.11306151747703552,-0.01766376942396164,-0.015086552128195763
69,4.000000000000002,414.5615539550781,512.6356811523439,-91.73103332519531,0.7309290170669556,-0.0332515686750412,-0.02750493586063385,-0.6810879111289978,0.8841513395309448,-11.1864652633667,0.8724632263183594,-0.04387984424829483,0.003218119265511632,-0.03700404614210129,-0.1083841323852539,-0.06473767757415771,-0.4156656265258789,0.14799189567565918,-0.0034291404299438,-0.002154642250388861
69,4.100000000000001,415.2725830078125,502.57763671875,-91.1018524169922,0.7196443676948547,-0.04039227589964866,-0.019491933286190036,-0.6928929090499878,0.6710115075111389,-11.235784530639648,0.5515009760856628,-0.009392797015607357,0.00196866225451231,-0.03202233836054802,-0.3125435411930084,-0.040387749671936035,-0.2644023895263672,0.06535942852497101,-0.0023123796563595533,0.01286229956895113
69,4.200000000000001,415.7831115722656,491.3701171875,-90.6750946044922,0.7106459736824036,-0.03947903960943222,-0.01958453841507435,-0.7021681666374207,0.35907310247421265,-11.264723777770994,0.3247073292732239,0.007215413264930248,0.0011406553676351905,-0.01926177740097046,-0.2864646315574646,-0.018289685249328613,-0.18702411651611328,-0.0824536606669426,0.0029433486051857467,0.01200562808662653
69,4.300000000000002,415.9997253417969,481.4258117675781,-90.49419403076172,0.7065901160240173,-0.03512261062860489,-0.02219877392053604,-0.7064022421836853,0.14392702281475067,-11.294198989868164,-0.0751841589808464,0.01191258430480957,0.003134711412712932,-0.008592772297561169,-0.18080952763557434,0.01787048578262329,-0.058377265930175774,-0.048980090767145164,-0.031779631972312934,0.010422891937196256
69,4.4,416.0735778808594,469.81744384765625,-90.5022430419922,0.7051390409469604,-0.03186708688735962,-0.026283685117959976,-0.7078648805618286,0.016009198501706123,-11.27819538116455,-0.04120668023824692,0.007600821554660797,-0.005964573007076979,-0.0013872378040105104,-0.043823882937431335,0.3369932174682617,3.97411584854126,-0.140461727976799,-1.188348650932312,0.004417235497385264
69,4.5,416.06591796875,459.40020751953125,-90.4951171875,0.7052556276321411,-0.029977032914757732,-0.028491532430052764,-0.7077458500862122,-0.025217479094862938,-11.277295112609865,-0.05843949317932129,0.004430303350090981,0.001952498685568571,0.0011045654537156224,-0.019412785768508908,-0.0009262561798095703,-0.06395244598388672,0.0010045238304883242,-0.009702575393021108,0.0010722571751102805
69,4.6,416.0361022949219,448.3419799804688,-90.49718475341795,0.7058018445968628,-0.029033383354544636,-0.029504392296075817,-0.707198977470398,-0.028546601533889767,-11.276198387145994,-0.05674860998988152,0.0014758207835257053,0.001835088711231947,0.0014972151257097721,0.007334709167480469,-0.002383768558502197,-0.06761646270751953,-0.0023304643109440804,-0.008904493413865566,-0.00021366500004660338
69,4.699999999999998,416.0157470703125,438.9431457519531,-90.49188995361328,0.7061949372291565,-0.029004903510212895,-0.029851712286472317,-0.7067930698394775,-0.01953540183603764,-11.271970748901367,-0.006415394134819508,-4.503331001615152e-05,0.0036618332378566265,0.0009356819209642707,0.01337432861328125,-0.09390264749526978,-1.1093292236328125,-0.006117566488683225,0.17092245817184448,-0.0008841626695357262
