,x_pos,y_pos,z_pos
2894,20,11,-10
2895,20,10,-10
2896,20,11,-10
2897,20,12,-10
2898,20,11,-10
2899,20,12,-10
2900,20,13,-10
2901,20,12,-10
2902,20,11,-10
2903,20,12,-10
2904,19,12,-10
2905,20,12,-10
2906,20,11,-10
2907,20,12,-10
2908,20,11,-10
2909,20,10,-10
2910,20,11,-10
2911,20,10,-10
2912,20,9,-10
2913,20,10,-10
2914,20,9,-10
2915,20,10,-10
2916,20,11,-10
2917,20,12,-10
2918,19,12,-10
2919,18,12,-10
2920,19,12,-10
2921,20,12,-10
2922,19,12,-10
2923,18,12,-10
2924,19,12,-10
2925,18,12,-10
2926,17,12,-10
2927,16,12,-10
2928,17,12,-10
2929,18,12,-10
2930,17,12,-10
2931,16,12,-10
2932,16,13,-10
2933,16,14,-10
2934,16,13,-10
2935,16,12,-10
2936,16,11,-10
2937,16,10,-10
2938,16,9,-10
2939,16,8,-10
2940,16,7,-10
2941,16,8,-10
2942,16,7,-10
2943,16,6,-10
2944,16,5,-10
2945,16,6,-10
2946,16,5,-10
2947,16,4,-10
2948,15,4,-10
2949,16,4,-10
2950,16,5,-10
2951,16,6,-10
2952,16,7,-10
2953,16,8,-10
2954,15,8,-10
2955,14,8,-10
2956,15,8,-10
2957,14,8,-10
2958,13,8,-10
2959,12,8,-10
2960,12,9,-10
2961,12,8,-10
2962,11,8,-10
2963,10,8,-10
2964,9,8,-10
2965,8,8,-10
2966,9,8,-10
2967,8,8,-10
2968,9,8,-10
2969,8,8,-10
2970,9,8,-10
2971,8,8,-10
2972,7,8,-10
2973,8,8,-10
2974,8,7,-10
2975,8,6,-10
2976,8,5,-10
2977,8,4,-10
2978,9,4,-10
2979,10,4,-10
2980,9,4,-10
2981,8,4,-10
2982,8,3,-10
2983,8,4,-10
2984,9,4,-10
2985,8,4,-10
2986,8,5,-10
2987,8,4,-10
2988,8,5,-10
2989,8,4,-10
2990,8,5,-10
2991,8,4,-10
2992,7,4,-10
2993,8,4,-10
2994,9,4,-10
2995,8,4,-10
2996,8,3,-10
2997,8,2,-10
2998,8,1,-10
2999,8,2,-10
3000,8,1,-10
3001,8,2,-10
3002,8,1,-10
3003,8,2,-10
3004,8,1,-10
3005,8,2,-10
3006,8,3,-10
3007,8,2,-10
3008,8,3,-10
3009,8,4,-10
3010,7,4,-10
3011,8,4,-10
3012,8,5,-10
3013,8,4,-10
3014,9,4,-10
3015,8,4,-10
3016,9,4,-10
3017,10,4,-10
3018,9,4,-10
3019,8,4,-10
3020,8,3,-10
3021,8,4,-10
3022,9,4,-10
3023,10,4,-10
3024,9,4,-10
3025,10,4,-10
3026,9,4,-10
3027,10,4,-10
3028,11,4,-10
3029,12,4,-10
3030,11,4,-10
3031,12,4,-10
3032,12,5,-10
3033,12,6,-10
3034,12,5,-10
3035,12,4,-10
3036,12,5,-10
3037,12,4,-10
3038,12,5,-10
3039,12,4,-10
3040,13,4,-10
3041,12,4,-10
3042,11,4,-10
3043,10,4,-10
3044,9,4,-10
3045,8,4,-10
3046,9,4,-10
3047,10,4,-10
3048,9,4,-10
3049,8,4,-10
3050,8,3,-10
3051,8,4,-10
3052,8,5,-10
3053,8,4,-10
3054,8,5,-10
3055,8,4,-10
3056,8,3,-10
3057,8,4,-10
3058,8,3,-10
3059,8,2,-10
3060,8,3,-10
3061,8,2,-10
3062,8,1,-10
3063,8,0,-10
3064,9,0,-10
3065,8,0,-10
3066,7,0,-10
3067,6,0,-10
3068,5,0,-10
3069,6,0,-10
3070,5,0,-10
3071,4,0,-10
3072,4,1,-10
3073,4,2,-10
3074,4,3,-10
3075,4,2,-10
3076,4,3,-10
3077,4,2,-10
3078,4,1,-10
3079,4,0,-10
3080,5,0,-10
3081,6,0,-10
3082,5,0,-10
3083,6,0,-10
3084,5,0,-10
3085,4,0,-10
3086,5,0,-10
3087,6,0,-10
3088,5,0,-10
3089,4,0,-10
3090,3,0,-10
3091,4,0,-10
3092,4,1,-10
3093,4,0,-10
3094,5,0,-10
3095,6,0,-10
3096,7,0,-10
3097,8,0,-10
3098,9,0,-10
3099,10,0,-10
3100,9,0,-10
3101,10,0,-10
3102,9,0,-10
3103,8,0,-10
3104,9,0,-10
3105,8,0,-10
3106,9,0,-10
3107,8,0,-10
3108,9,0,-10
3109,10,0,-10
3110,11,0,-10
3111,10,0,-10
3112,9,0,-10
3113,8,0,-10
3114,8,1,-10
3115,8,2,-10
3116,8,3,-10
3117,8,4,-10
3118,7,4,-10
3119,8,4,-10
3120,7,4,-10
3121,8,4,-10
3122,9,4,-10
3123,10,4,-10
3124,9,4,-10
3125,8,4,-10
3126,7,4,-10
3127,6,4,-10
3128,5,4,-10
3129,4,4,-10
3130,4,5,-10
3131,4,4,-10
3132,5,4,-10
3133,6,4,-10
3134,7,4,-10
3135,8,4,-10
3136,8,3,-10
3137,8,4,-10
3138,8,5,-10
3139,8,6,-10
3140,8,5,-10
3141,8,4,-10
3142,7,4,-10
3143,6,4,-10
3144,5,4,-10
3145,4,4,-10
3146,4,5,-10
3147,4,6,-10
3148,4,5,-10
3149,4,6,-10
3150,4,7,-10
3151,4,6,-10
3152,4,5,-10
3153,4,6,-10
3154,4,5,-10
3155,4,6,-10
3156,4,7,-10
3157,4,8,-10
3158,4,7,-10
3159,4,6,-10
3160,4,5,-10
3161,4,4,-10
3162,3,4,-10
3163,2,4,-10
3164,1,4,-10
3165,0,4,-10
3166,1,4,-10
3167,2,4,-10
3168,3,4,-10
3169,2,4,-10
3170,1,4,-10
3171,2,4,-10
3172,1,4,-10
3173,0,4,-10
3174,0,3,-10
3175,0,4,-10
3176,0,3,-10
3177,0,2,-10
3178,0,3,-10
3179,0,2,-10
3180,0,1,-10
3181,0,0,-10
3182,1,0,-10
3183,0,0,-10
3184,0,1,-10
3185,0,0,-10
3186,0,1,-10
3187,0,2,-10
3188,0,3,-10
3189,0,4,-10
3190,0,5,-10
3191,0,6,-10
3192,0,5,-10
3193,0,4,-10
3194,0,3,-10
3195,0,4,-10
3196,0,5,-10
3197,0,4,-10
3198,0,3,-10
3199,0,4,-10
3200,1,4,-10
3201,2,4,-10
3202,1,4,-10
3203,0,4,-10
3204,1,4,-10
3205,0,4,-10
3206,0,3,-10
3207,0,2,-10
3208,0,3,-10
3209,0,4,-10
3210,0,3,-10
3211,0,2,-10
3212,0,1,-10
3213,0,2,-10
3214,0,1,-10
3215,0,0,-10
3216,1,0,-10
3217,0,0,-10
3218,0,1,-10
3219,0,2,-10
3220,0,1,-10
3221,0,2,-10
3222,0,3,-10
3223,0,4,-10
3224,0,5,-10
3225,0,4,-10
3226,0,3,-10
3227,0,2,-10
3228,0,1,-10
3229,0,0,-10
3230,0,1,-10
3231,0,2,-10
3232,0,3,-10
3233,0,2,-10
3234,0,1,-10
3235,0,2,-10
3236,0,1,-10
3237,0,0,-10
3238,1,0,-10
3239,0,0,-10
3240,0,1,-10
3241,0,2,-10
3242,0,3,-10
3243,0,2,-10
3244,0,3,-10
3245,0,4,-10
3246,0,5,-10
3247,0,6,-10
3248,0,7,-10
3249,0,6,-10
3250,0,5,-10
3251,0,6,-10
3252,0,7,-10
3253,0,8,-10
3254,1,8,-10
3255,0,8,-10
3256,0,7,-10
3257,0,6,-10
3258,0,7,-10
3259,0,8,-10
3260,1,8,-10
3261,0,8,-10
3262,1,8,-10
3263,0,8,-10
3264,0,9,-10
3265,0,10,-10
3266,0,11,-10
3267,0,10,-10
3268,0,9,-10
3269,0,8,-10
3270,1,8,-10
3271,2,8,-10
3272,3,8,-10
3273,2,8,-10
3274,1,8,-10
3275,2,8,-10
3276,3,8,-10
3277,4,8,-10
3278,5,8,-10
3279,4,8,-10
3280,3,8,-10
3281,2,8,-10
3282,1,8,-10
3283,0,8,-10
3284,0,9,-10
3285,0,8,-10
3286,0,9,-10
3287,0,10,-10
3288,0,11,-10
3289,0,10,-10
3290,0,11,-10
3291,0,12,-10
3292,0,13,-10
3293,0,12,-10
3294,1,12,-10
3295,0,12,-10
3296,0,11,-10
3297,0,12,-10
3298,0,11,-10
3299,0,12,-10
3300,1,12,-10
3301,2,12,-10
3302,1,12,-10
3303,2,12,-10
3304,3,12,-10
3305,2,12,-10
3306,1,12,-10
3307,0,12,-10
3308,0,11,-10
3309,0,12,-10
3310,0,13,-10
3311,0,14,-10
3312,0,13,-10
3313,0,14,-10
3314,0,13,-10
3315,0,14,-10
3316,0,15,-10
3317,0,14,-10
3318,0,13,-10
3319,0,12,-10
3320,0,13,-10
3321,0,12,-10
3322,1,12,-10
3323,0,12,-10
3324,1,12,-10
3325,2,12,-10
3326,3,12,-10
3327,2,12,-10
3328,1,12,-10
3329,2,12,-10
3330,3,12,-10
3331,2,12,-10
3332,3,12,-10
3333,4,12,-10
3334,3,12,-10
3335,4,12,-10
3336,3,12,-10
3337,2,12,-10
3338,1,12,-10
3339,2,12,-10
3340,1,12,-10
3341,2,12,-10
3342,1,12,-10
3343,0,12,-10
3344,1,12,-10
3345,0,12,-10
3346,1,12,-10
3347,0,12,-10
3348,1,12,-10
3349,0,12,-10
3350,1,12,-10
3351,2,12,-10
3352,1,12,-10
3353,0,12,-10
3354,1,12,-10
3355,0,12,-10
3356,1,12,-10
3357,0,12,-10
3358,0,11,-10
3359,0,10,-10
3360,0,11,-10
3361,0,10,-10
3362,0,11,-10
3363,0,10,-10
3364,0,9,-10
3365,0,10,-10
3366,0,9,-10
3367,0,8,-10
3368,0,9,-10
3369,0,10,-10
3370,0,11,-10
3371,0,10,-10
3372,0,9,-10
3373,0,8,-10
3374,0,9,-10
3375,0,8,-10
3376,0,7,-10
3377,0,8,-10
3378,0,7,-10
3379,0,6,-10
3380,0,7,-10
3381,0,8,-10
3382,1,8,-10
3383,0,8,-10
3384,1,8,-10
3385,2,8,-10
3386,1,8,-10
3387,2,8,-10
3388,1,8,-10
3389,0,8,-10
3390,1,8,-10
3391,2,8,-10
3392,1,8,-10
3393,0,8,-10
3394,0,9,-10
3395,0,10,-10
3396,0,9,-10
3397,0,10,-10
3398,0,11,-10
3399,0,10,-10
3400,0,9,-10
3401,0,8,-10
3402,1,8,-10
3403,2,8,-10
3404,3,8,-10
3405,2,8,-10
3406,3,8,-10
3407,4,8,-10
3408,4,9,-10
3409,4,10,-10
3410,4,9,-10
3411,4,8,-10
3412,4,9,-10
3413,4,8,-10
3414,4,7,-10
3415,4,8,-10
3416,5,8,-10
3417,4,8,-10
3418,5,8,-10
3419,6,8,-10
3420,7,8,-10
3421,8,8,-10
3422,8,9,-10
3423,8,10,-10
3424,8,11,-10
3425,8,12,-10
3426,8,13,-10
3427,8,12,-10
3428,8,11,-10
3429,8,10,-10
3430,8,11,-10
3431,8,10,-10
3432,8,9,-10
3433,8,8,-10
3434,8,9,-10
3435,8,10,-10
3436,8,11,-10
3437,8,10,-10
3438,8,9,-10
3439,8,10,-10
3440,8,9,-10
3441,8,10,-10
3442,8,9,-10
3443,8,10,-10
3444,8,11,-10
3445,8,12,-10
3446,8,13,-10
3447,8,12,-10
3448,8,11,-10
3449,8,12,-10
3450,8,11,-10
3451,8,12,-10
3452,8,11,-10
3453,8,10,-10
3454,8,11,-10
3455,8,12,-10
3456,8,13,-10
3457,8,14,-10
3458,8,13,-10
3459,8,12,-10
3460,8,11,-10
3461,8,10,-10
3462,8,9,-10
3463,8,10,-10
3464,8,11,-10
3465,8,12,-10
3466,8,11,-10
3467,8,12,-10
3468,9,12,-10
3469,8,12,-10
3470,8,11,-10
3471,8,12,-10
3472,9,12,-10
3473,10,12,-10
3474,11,12,-10
3475,10,12,-10
3476,11,12,-10
3477,12,12,-10
3478,12,11,-10
3479,12,12,-10
3480,11,12,-10
3481,12,12,-10
3482,13,12,-10
3483,14,12,-10
3484,15,12,-10
3485,14,12,-10
3486,13,12,-10
3487,12,12,-10
3488,12,13,-10
3489,12,12,-10
3490,12,13,-10
3491,12,14,-10
3492,12,13,-10
3493,12,12,-10
3494,11,12,-10
3495,10,12,-10
3496,11,12,-10
3497,10,12,-10
3498,9,12,-10
3499,10,12,-10
3500,11,12,-10
3501,10,12,-10
3502,11,12,-10
3503,12,12,-10
3504,13,12,-10
3505,14,12,-10
3506,15,12,-10
3507,14,12,-10
3508,13,12,-10
3509,12,12,-10
3510,12,11,-10
3511,12,10,-10
3512,12,11,-10
3513,12,12,-10
3514,12,11,-10
3515,12,12,-10
3516,12,11,-10
3517,12,12,-10
3518,13,12,-10
3519,12,12,-10
3520,12,11,-10
3521,12,12,-10
3522,12,11,-10
3523,12,12,-10
3524,11,12,-10
3525,12,12,-10
3526,11,12,-10
3527,10,12,-10
3528,11,12,-10
3529,12,12,-10
3530,11,12,-10
3531,10,12,-10
3532,9,12,-10
3533,8,12,-10
3534,8,13,-10
3535,8,12,-10
3536,8,13,-10
3537,8,14,-10
3538,8,15,-10
3539,8,16,-10
3540,9,16,-10
3541,8,16,-10
3542,7,16,-10
3543,8,16,-10
3544,8,15,-10
3545,8,16,-10
3546,8,15,-10
3547,8,14,-10
3548,8,15,-10
3549,8,16,-10
3550,8,17,-10
3551,8,18,-10
3552,8,17,-10
3553,8,16,-10
3554,8,17,-10
3555,8,16,-10
3556,7,16,-10
3557,6,16,-10
3558,5,16,-10
3559,4,16,-10
3560,4,15,-10
3561,4,16,-10
3562,3,16,-10
3563,4,16,-10
3564,4,15,-10
3565,4,14,-10
3566,4,15,-10
3567,4,14,-10
3568,4,15,-10
3569,4,16,-10
3570,4,15,-10
3571,4,16,-10
3572,5,16,-10
3573,4,16,-10
3574,5,16,-10
3575,6,16,-10
3576,7,16,-10
3577,6,16,-10
3578,5,16,-10
3579,4,16,-10
3580,4,17,-10
3581,4,16,-10
3582,5,16,-10
3583,4,16,-10
3584,4,15,-10
3585,4,16,-10
3586,4,17,-10
3587,4,18,-10
3588,4,17,-10
3589,4,18,-10
3590,4,19,-10
3591,4,20,-10
3592,5,20,-10
3593,6,20,-10
3594,7,20,-10
3595,6,20,-10
3596,5,20,-10
3597,6,20,-10
3598,5,20,-10
3599,6,20,-10
3600,7,20,-10
3601,6,20,-10
3602,7,20,-10
3603,8,20,-10
3604,9,20,-10
3605,8,20,-10
3606,9,20,-10
3607,8,20,-10
3608,7,20,-10
3609,8,20,-10
3610,7,20,-10
3611,6,20,-10
3612,5,20,-10
3613,6,20,-10
3614,5,20,-10
3615,6,20,-10
3616,5,20,-10
3617,4,20,-10
3618,5,20,-10
3619,4,20,-10
3620,3,20,-10
3621,4,20,-10
3622,5,20,-10
3623,4,20,-10
3624,4,19,-10
3625,4,18,-10
3626,4,17,-10
3627,4,16,-10
3628,3,16,-10
3629,4,16,-10
3630,5,16,-10
3631,4,16,-10
3632,3,16,-10
3633,4,16,-10
3634,4,17,-10
3635,4,18,-10
3636,4,19,-10
3637,4,18,-10
3638,4,19,-10
3639,4,20,-10
3640,5,20,-10
3641,6,20,-10
3642,7,20,-10
3643,8,20,-10
3644,9,20,-10
3645,10,20,-10
3646,9,20,-10
3647,8,20,-10
3648,8,19,-10
3649,8,20,-10
3650,9,20,-10
3651,10,20,-10
3652,11,20,-10
3653,10,20,-10
3654,9,20,-10
3655,10,20,-10
3656,11,20,-10
3657,10,20,-10
3658,11,20,-10
3659,12,20,-10
3660,11,20,-10
3661,12,20,-10
3662,13,20,-10
3663,14,20,-10
3664,13,20,-10
3665,12,20,-10
3666,11,20,-10
3667,12,20,-10
3668,13,20,-10
3669,12,20,-10
3670,11,20,-10
3671,12,20,-10
3672,13,20,-10
3673,14,20,-10
3674,15,20,-10
3675,16,20,-10
3676,17,20,-10
3677,18,20,-10
3678,17,20,-10
3679,16,20,-10
3680,16,19,-10
3681,16,20,-10
3682,17,20,-10
3683,18,20,-10
3684,17,20,-10
3685,16,20,-10
3686,15,20,-10
3687,16,20,-10
3688,17,20,-10
3689,18,20,-10
3690,19,20,-10
3691,18,20,-10
3692,17,20,-10
3693,16,20,-10
3694,15,20,-10
3695,16,20,-10
3696,16,19,-10
3697,16,20,-10
3698,15,20,-10
3699,16,20,-10
3700,15,20,-10
3701,16,20,-10
3702,16,19,-10
3703,16,20,-10
3704,17,20,-10
3705,18,20,-10
3706,19,20,-10
3707,20,20,-10
